id,title,default_price,default_unite
7100,PLANCHE ABDELOUAHD,300,M²
7101,PLANCHE YOUSSEF,200,M²
7102,L.T ET GUERITE,400,M²
7103,ACROTERE,80,M²
7104,CLOTURE GRILLAGER,300,ML
7105,CLOTURE EN AGGLO,300,ML
7106,CONTACT 350 PLAQUE DE PROTECTION ADHESIVE H350MM DENIM EN 4 ML,920,BARRE
7107,BOBINE MX 24V CC LV429390,485,Unité
7108,DISJONCTEUR NSX160B 25KA AC 4P 160A S/D,1200,Unité
7109,DECLANCHEUR MICRO 2.2 160A 4P4D ,1580,Unité
7110,REPARTITEUR 4P 160A 12P LK34-160,330,Unité
7111,ECROU COULISSANT M6,2,Unité
7112,VIS RONDELLE 6X12 AF1VA612,1.5,Unité
7113,BITONI GRIS 60X60,150,M²
7114,BITONI GRIS 60X30,150,M²
7115,BAGUETTE IF 2.5,23.33,Pièce
7116,BAGUETTE PL 2MM,0.17,Pièce
7117,TUBE PVC 90 X16 BAR,60,M-Mètre
7118,VANNE PVC PAPILLON 90 COMPLETE CM,750,Pièce
7119,PANO BOIS 280*207*16,600,U
7120,COLLECTEUR 3 SORTIE BLEU,140,Unité
7121,COLLECTEUR 2 SORTIE BLEU,104.167,Unité
7122,COLLECTEUR 4 SORTIE BLEU,208.333,Unité
7123,COLLECTEUR  2 SORTIE ROUGE,100,Unité
7124,RACCORD 16 COMAP,12.5,Unité
7125,ISOGRI 25 ROUGE,2.33333,M-Mètre
7126,SITUATION AU 05/06/2023,1621570,ENS
7127,TVA FOURNITURE,6789.31,Pièce
7128,CORDE NYLON,1.66667,M-Mètre
7129,KIT DE CUIVRE 1/4 20ML,372.65,U
7130,CLE AGRIFFE,350,Unité
7131,NETTOYANT DE VERRE ,20.8333,Unité
7132,CHEVILLE METALIQUE 8X120 GRAND,8.33333,Unité
7133,BOITE MASTIC,20.8333,Unité
7134,CONCEPTION DE: SUPPORT EN INOX DIM:700,125,U
7135,MOTEUR DIESEL 186F 10CV,3437.5,Unité
7136,VIBREUR ESS 2B 50A AVEC CADRE ET COUPLE A GRUILLE DEVEB ,2416.67,Unité
7137,BURIN BOSCH SDS MAX POINTU 400,237.5,Unité
7138,GREN SATRAL 9001,42.5,Kg - Kilogramme
7139,GREN SATRAL 9010,42.5,Kg - Kilogramme
7140,GREN SATRAL 9018,50,Kg - Kilogramme
7141,GREN SATRAL 9002,49.1667,Kg - Kilogramme
7142,GAZOIL COMPACTEUR ,220,ENS
7143,RECEPISSE DE PAIEMENT MOIS MAI 2023,3866.88,M- MOIS
7144,PAUMELLE A SOUDER 100MM,10,Unité
7145,POIGNE FER FORGE,37.5,Unité
7146,UPN 30,11.25,Kg - Kilogramme
7147,TUBE CARRE 100/100/3,14.58,Kg - Kilogramme
7148,CPL DN 50 11/4 F,29.1667,Unité
7149,CPL DN 75 11/2,31.6667,Unité
7150,CLPE PVC DC DN 63,166.667,Unité
7151,MANCHON REDUIT PE DN 63X50,50,Unité
7152,MANCHON REDUIT PE DN 90X75,144.167,Unité
7153,COUDE PE COALE DN 75,115,Unité
7154,TE PE COALE DN63,87.5,Unité
7155,MANCHON PE DN 90,141.667,Unité
7156,COUDE PE 40F,29.1667,Unité
7157,MANCHON SEMELE.,25,Unité
7158,TE PE 40 EGALE,37.5,U - Unité
7159,BOUCHON PE 63,31.6667,Unité
7160,MANCHON PE 63 EGALE,54.1667,Unité
7161,REDUCTION GALVA 11/1 3/4,16.6667,Unité
7162,REDUCTION GALVA 11/2 11/4,20.8333,Unité
7163,COLLE DE FIXATION ,37.5,Unité
7164,COUVRE JOINT ALU NW 70P PLOTS BARRE DE ML,120,M-Mètre
7165,CLIPS SLL INOX 35-80,16.6667,Unité
7166,vis pour fixation échappe,10.5,Unité
7167,CABLE COXIAL TV,3.25,M-Mètre
7168,FIL RIGIDE V/J 2.5MM²,320,Rlx - Rouleau
7169,GALVA 50,90,M-Mètre
7170,RELAIS 14 BROCHE 24V AC,54,Unité
7171,VOYANT LED VERT 24V ,15,Unité
7172,VOYANT LED ROUGE 24V,15,Unité
7173,VOYANT LED ORANGE 24V,15,Unité
7174,THERMOST BLEU,75,Unité
7175,WC AVEC RESERVOIR marque VICTORIA ROCA,1166.67,Unité
7176,ETANCHEITE 2.5 AFRAFLEX ,291.667,Rlx - Rouleau
7177,LAVABO VASQUE 45CM,291.667,Unité
7178,CHAUFFE EAU 30L,1083.33,Unité
7179,ROBINET EQUERE 1/2 SCHELLE,56.6667,Unité
7180,ROBINET EQUERE 3/8 SCHELLE,50,Unité
7181,ROBINET POUSSOIR 1/2 CLEVER,400,Unité
7182,FLEXIBLE 1/2 FM,25,Unité
7183,FLEXIBLE 3/8 FM,20.8333,Unité
7184,MIXTE 1/2 MF 1er CHOIX,12.5,Unité
7185,REDUCTION 32/40,3.33333,Unité
7186,COUDE EQUERE PVC 32 ,3.33333,Unité
7187,COUDE OVER PVC 32,3.33333,Unité
7188,COUDE EQUERE PVC 40,4.16667,Unité
7189,URINOIR ROCA,458.333,Unité
7190,EMBASSE 14 BROCHE,28,Unité
7191,TERRASSEMENT,418,ENS
7192,DEMOLITION,348.33,ENS
7193,VOILE,850,M-Mètre
7194,SEMELLE,1200,M-Mètre
7195,JCB,800,J - Jour
7196,DRAINAGE,3000, F-FORFAIT
7197,FAC 1ER TR H 008/23,3000,Pièce
7198,NF 2022,1500,Pièce
7199,LA POSE DE REVÊTEMENT DE SOL SOUPLE EN PVC HETEROGENE DE TYPE TARALAY PREMIUM COMPACT DE CHEZ GERFLOR SUR SUPPORT EN GRANITO POLI,70,M²
7200,LA POSE DE PARE CHOCS ADHÉSIVE TYPE CONTACT 350 EN PVC DE SPM ,30,ML
7201,COUVERTURE EUROCRUME A4 300,50,PAQUET
7202,CHEMISE BULL LUX COULEUR 1ER CHOIX 21*31,37.5,PAQUET
7203,BOITE ARCHIVE EN CARTON 16CM,8.33,Unité
7204,IMPRESSION A4 NOIR ET BLANC,0.5,Unité
7205,BOITE ARCHIVE EN PLASTIQUE 16CM,35,Unité
7206,LED PANEL ENC ARON 600X600 40W 5000LM 4000K UGR<19 IP40 MARQUE AXOLED,280,Pièce
7207,PRISE 2P+T ETANCHE APP ING 4876,20,U - Unité
7208,INTERRUPTEUR VA ET VIENT ETANCHE APPARENT INGELEC,20,Unité
7209,FER 20T,8,Kg - Kilogramme
7210,BANC ADRAR 2000X500H450 GRIS EP 100MM,2600,Unité
7211,PNEU 16.9-24 16 PR IND 80 TL-OZKA,5250,Unité
7212,P20T10,0,
7213,HABILLAGE MURAL EN MDF HETRE,1200,ENS
7214,HABILLAGE PLAFOND EN MDF HETRE AVEC CAISSON,1699,Pièce
7215,..........,208.333,Pièce
7216,COUVRE-JOINT 25MM EN 6M BLN,57.64,Unité
7217,OUVRANT PORTE EN 6.30M BLN,411.839,Unité
7218,PARCLOSE 6 A 12MM EN 6M BLN,96.36,Unité
7219,DORMANT 43MM AVEC COUVRE-JOINT EN 6M BLN,285.56,Unité
7220,BATTUE 2 VANTAUX EN 6M BLN,298.32,Unité
7221,DORMANT 43MM SANS COUVRE-JOINT EN 6M BLN,303.6,Unité
7222,SEUIL BAS DE PORTE EN 4.80ML BLN,121.88,Unité
7223,PAUMELLE STANDARD BLN,16.72,Unité
7224,BEQUILLE DOUBLE A RESSORT BLN,61.6,Unité
7225,DORMANT 43MM SANS COUVRE-JOINT EN 6M NAT SERIE 42,230,Unité
7226,INTERRUPTEUR DIFF 2P 25A 30MA,380,Unité
7227,"BOUCHE D'ARROSAGE",223.333,Unité
7228,FAC TECHNIQUE ACIERS,8577.36,ENS
7229,2 FAC GALVAFER,5320,ENS
7230,FAC MAFERI,13480,ENS
7231,"ERRIKA MOTORISATION PORTE COULISSE VITREE ESPAGNOLE, AVEC MOTEUR DUNKER ALLEMAND . GARANIE 2 ANS",14416.7,Pièce
7232,"ERRIKA MOTORISATION PORTE COULISSE . VITREE ESPAGNOLE, AVEC MOTEUR DUNKER . ALLEMAND . GARANIE 2 ANS",15000,Pièce
7233,Rattachement du site au système Lambert et au nivellement général du Maroc (NGM) ; - Calage du projet et implantation des coins de blocs avec établissement du plan d’implantation ; - Contrôle des axes de structure ; - Etablissement du plan d’implantation ;,1500,ENS
7234,Test des brins fibres optiques avec rapports,80,Pièce
7235,Test des câbles UTP 6A,40,Pièce
7236,Fusion des brins fibres optiques,60,Pièce
7237,Frais de déplacement des techniciens,3500,Pièce
7238,HUILE DE 10 000 KM,54,L - Litre
7239,FILTRE,166.667,Unité
7240,ENTRETIEN PERIODIQUE,200,ENS
7241,FER ABETON 16 TOR,200,Kg - Kilogramme
7242,HOURDIS BRTON 12*20*50,6,Pièce
7243,POUTRELLE HOURDIS 12 3.90M,123.75,Pièce
7244,TREILLIS SOUDE 6X2.20M HOURDIS CHBKA,100,Pièce
7245,CLOISON AMOVIBLE,180,M²
7246,PORTE D ENTREE,3500,Pièce
7247,COFFRET MULTIVANNE,900,Pièce
7248,RIDEAU ELECTRIQUE,350,Pièce
7249,PLACARD SOUS PAILLASSE,170,Pièce
7250,BRISE SOLEIL,190,M²
7251,AEROPORT AGADIR,4500,Pièce
7252,ALUCOBOND,180,Pièce
7253,TRANSPORT DE VERRE,1500,Pièce
7254,LES FRAIS,2016,Pièce
7255,AUTRE DEPENCE,200,Pièce
7256,ETUDE GEOTECHNIQUE,4000,Pièce
7257,CABLE RO2V 4X4MM²,25.3,M-Mètre
7258,CABLE RO2V 12X2.5MM²,0,
7259,CABLE SOUPLE SV 2X1.5MM²,4.95,M-Mètre
7260,CABLE SOUPLE 4X10MM²,0,
7261,TERRE FORT 6X40,0.85,Unité
7262,CHEMIN DE CABLE 95X33,27,M-Mètre
7263,PVC DIM 13 GRIS,0,
7264,Lampadaire décoratif de 5 m de hauteur avec deux lanternes artisanales,0,
7265,Candélabre à simple crosse de hauteur 8m,0,
7266,Candélabre à double crosse de hauteur 8m,0,
7267,Candélabre à trois crosse de hauteur 8m,0,
7268,Luminaire à LED pour candélabres,0,
7269,Spot au sol étanche,0,
7270,Buse double paroi ø75,0,
7271,Projecteurs à LED,0,
7272,TUBE PVC 13MM² GRIS,3.5,M-Mètre
7273,RECEPISSE DE PAIEMENT MOIS JUIN 2023,5512.19,M- MOIS
7275,ASSURANCE FIAT 42871-B-33,3255.11,ANNEE
7276,CIMENT SAC 45,1319,T-TONNE
7277,GROUPE ELECTROGENE,0,
7278,DEGAGEUR,0,
7279,SERRE JOINT 1.20m,29.1667,Unité
7280,IMPRESSION PLAN 1.15 COULEUR,23,Unité
7281,LANCE ARROSAGE,20.83,Unité
7282,COUPLEUR FEMELLE 13-15,20.8333,Unité
7283,Extincteur à poudre ABC 09kg,400.833,U
7284,Extincteur à CO² 05KG,700,U
7285,RACCORD STOP 13-15,20.8333,Unité
7286,RACCORD POUR ROBINET 11/2,20.8333,Unité
7287,AFRIFLEX 25 PY 180 ARD/F GRIS,33.75,M²
7288,EXPS 1000X500X40 mm,60,M²
7289,ASSURANCE FIAT 42875-B-33,3255.11,ANNEE
7290,"Sèche-Mains EXP'AIR automa2que Gris Métal",6600,U
7291,TABLEAU ELECTRIQUE 12,30,Unité
7292,PRISE ELECTRIQUE ETANCHE LEGRAND,105,Unité
7293,INTERRUPTEUR SIMPLE ETANCHE LEGRAND,105,Unité
7294,BOITE DE SOL ELECTRIQUE,360,Unité
7295,TERRE FORT 8/50,0.85,Unité
7296,SORTE FIL LEGRAND,35,Unité
7297,GARGOUILLE 125,150,Unité
7298,GARGOUILLE 75,129.167,Unité
7299,MICHE 10,15,Unité
7300,MICHE 6,10,Unité
7301,MANCHON PE DN 110,200,Unité
7302,BOUCHON PE DN 110,116.667,Unité
7303,VANNETTE PE DN 13X16,1.9167,Unité
7304,COLLIER PEC 63F 11/4,20.8333,Unité
7305,GROUPE ELECTROGENE TOLSEN,8333.33,Unité
7306,DEGAGEUR 1500W REFF 215002,2250,Unité
7307,SEAU,16.6667,Unité
7308,RACCORD PE 50 F,41.6667,Unité
7309,REGLETTE ETANCHE 2X40 AP,133.333,Unité
7310,LAMPE 120 LED,20.8333,Unité
7311,CHEVILLE EMBASSE NOIR,0.416667,Unité
7312,PRISE 2P+T ETANCHE APPARENT,20.8333,Unité
7313,CABLE SV 4X2.5,15,M-Mètre
7314,CONTROLE TECHNIQUE PLANS BA ZAIDA,25000,ENS
7315,TUBE PVC 13,5,M-Mètre
7316,REGARD 50X50,316.667,Unité
7317,CAUTION DEF CLOTURE TANGER,408492,ENS
7318,BALAI MOSAÏQUE,10,Unité
7319,DEF RECAPITULATIF,0.01,Pièce
7320,INTERRUPTEUR DOUBLE ALLUMAGE ETANCHE LEGRAND,155,Unité
7321,CACHETS BOITIER B13,130,Pièce
7322,VEHICULE MOUAD BEPOL,7860,Pièce
7323,ENVELOPPE FT 21,0.208333,Pièce
7324,FER LUX,66.6667,Kg - Kilogramme
7325,LAQUEE C53934,62.5,Kg - Kilogramme
7326,FUSIBLE 63A 22X58,8.33333,Unité
7327,BACHE NELON NOIR,10,M-Mètre
7328,POTENTIOMETRE 2K OHM,165,Unité
7329,CIMENT DWAM 55,65.8333,U
7330,Pneu 245/45 R18 100Y EXTRA LOAD TL Primacy 3AO GR NX MI,1875,U
7331,Pneu 165/60 R14 75 H ATRACTY,500,U
7332,BROUETTE 20 1er CHOIX BLEU,533.333,Unité
7333,POUTRELLES 4ML,135.179,Pièce
7334,HOURDIS 12*50*20,6,Pièce
7335,AGGLOS 10*50*20,4,Pièce
7336,AFRIFLEX 40 PV 180 F/F,440,Rlx - Rouleau
7337,AFRIFLEX 40 PY ARD/F VERT,487.5,Rlx - Rouleau
7338,SAVON BELDI,0,
7339,TUYAU POLYETHYLENE 63,28.3333,ML
7340,TUYAU POLYTHILENE 40,12.5,ML
7341,SAVON BELDI,0,
7342,MADRIE 4M 4cm,29.1667,ML
7343,MADRIE 3M 4cm,29.1667,ML
7344,RAME PAPIER A4 80G LASER MULTI OFFICE,41.6667,Pièce
7345,CNSS 01-02-03-04-05-06/2023,5200,ENS
7346,HUISSERIE SLIM DE PORTE PX0221 BG451,996.424,Unité
7347,JOINT H 10 MM,117.612,Unité
7348,PAUMELLE LAQUE SPECIAL,56.562,Unité
7349,FIXATION HUISSERIE/DORMANT,16.39,Unité
7350,JOINT VITRAGE 4 MM,7.458,ML
7351,JOINT VITRAGE 8 MM,5.148,ML
7352,JOINT BATTUE DE PORTE,8.228,ML
7353,JOINT VITRAGE POUR PORTE DE 8 MM,16.7091,ML
7354,TUBE RECTANGULAIRE 60 X 40 X 12 NATUREL ADM,223.979,Unité
7355,LAQUAGE BG451 TUBE 60*40,40,M²
7356,TRSP  DU AKKA A ZAIDA,17000,Voyage
7357,TRSP  DU CASA A AKKA ,10000,Voyage
7358,TRSP  DU AGADIR A TISSINT GRAMESSA ET VETCAM,7000,Voyage
7359,TRSP  DU LAKHSSAS A TISSINT,5000,Voyage
7360,GRAVETTE,4200,Voyage
7361,TRSP  DU AGADIR A TANGER,11000,Voyage
7362,BROSSE7*7 FIN SEAL,1.48949,Unité
7363,MONTANT CENTRAL RENFORCE EN 6M GRIS GIVRE,410,Unité
7364,TRAVERSE EN 6M GRIS GIVRE,250,Unité
7365,OUVRANT FENETRE EN 6M GRIS GIVRE,285,Unité
7366,ROULETTE SIMPLE,4.6,Unité
7367,VERROU SIMPLE SANS VIS AVEC GACHE BRZ,28,Unité
7368,MONTANT LATERAL RENFORCE EN 6M GRIS GIVRE,426.6,Unité
7369,DORMANT PLAT AVEC COUVER JOINT GRIS GIVRE,460,Unité
7370,JOINT DE VITRAGE DE 6 A 6.8MM/ REF 856-857-858-897-898,16,Unité
7371,LOQUETEAU SANS USINAGE POUR SOUFFLET BRZ,35,Unité
7372,BOUCHON MONTANT CENTRAL RENFORT SERIE 83/85/95 LA PAIRE BR,5,Unité
7373,PANNEAUX TREILLIS SOUDES 3.5X3.5,83.3333,U
7374,HOURDIS 20,7,U
7375,RAIL COMPLEMENTAIRE EN 5.9M GRIS GIVRE,22,Unité
7376,JOINT DE VITRAGE 8 A 8.8MM / REF 856-857-858-897-898,15.8,Unité
7377,Contrôle technique  (Examens plans de pose),1000,U
7378,"Contrôle technique : mission NR relative à la solidité des ouvrages et éléments d'équipement indissociables",4500,U
7379,EAU TISSINT,8298.37,ENS
7380,CABLE SOUPLE 4X4,24.1,M-Mètre
7381,COFFRET POLYSTERE 400X300,256.5,Unité
7382,DISJONCTEUR MOTEUR 4 6A,450,Unité
7383,CONTACTEUR LCI DO9 220V,170,Unité
7384,RELAIS MULTIFONCTION,275,Unité
7385,INTERRUPTEUR DIFFERENTIEL 4P 25A 300MA,310,Unité
7386,TELERRUPTEUR HAGGER,85,Unité
7387,DISJONCTEUR PH/N 10A SCHNEIDER,31.6667,Unité
7388,CABLE RO2V 5G 6mm²,49.5,M-Mètre
7389,HUILE DUAL B. 15W40,44,Unité
7390,AGGLOS 15/20/50 ,5,Unité
7391,BETON B25,750,M3 - Métre Cube
7392,BLOC AUXILLIAIRE DISJ MOTEUR GV2ME10,75,Unité
7393,CNSS MOIS 3/2023,83698.5,M- MOIS
7394,CNSS MOIS 4/2023,97306,M- MOIS
7395,CNSS MOIS 5/2023,93157.6,M- MOIS
7396,CNSS MOIS 6/2023,76599.9,M- MOIS
7397,BOITE ARCHIVE EN PLASTIQUE 8CM,20,Pièce
7398,BOITE ARCHIVE EN PLASTIQUE 6CM,19.17,Pièce
7399,CUIVRE NU 14MM² ,22.5,M-Mètre
7400,CABLE ARME 4X25MM²,162,M-Mètre
7401,CABLE ARME 4X16MM²,98,M-Mètre
7402,TERFOND GALVA 6X40,0.4,Unité
7403,CABLE RO2V 12X1.5MM²,42,M-Mètre
7404,COUDE GALV 40 MF 11/4,20.8333,Unité
7405,COUDE GLV 40 11/4 FF,20.8333,Unité
7406,TUBE GALV 40F 11/4,95,M-Mètre
7407,GROHE RAPID SMART 35 600 000,733.333,Unité
7408,CLEVER MITIGEUR ENCASTRE TOUBKAL WC 61 117,500,Unité
7409,BOLON TERFONE 8X50,0.83333,Unité
7410,MICHE SDS N10,20.8333,Unité
7411,MICHE SDS N8,16.6667,Unité
7412,COUDE EQUERE PPR 20,4.16667,Unité
7413,COUDE PPR 20,4.16667,Unité
7414,DOUCHETTE DOREE,566.667,Unité
7415,RACCORD MALE PPR 20,23.3333,Unité
7416,COUDE EQUERE PVC 110,25,Unité
7417,RECEPISSE DE PAIEMENT MOIS 07/2023,4441.79,M- MOIS
7418,PRESSOSTAT DIFFERENTIEL 35 BAR XMI,1300,Unité
7419,COUDE 63 PVC PRESSION,15,Unité
7420,FAUX PLAFOND EN STAFF LISSE Y COMPRIS JOINS CRAUX,85,M²
7421,FAUX PLAFOND MODULAIRE DE 60X60 CMY COMRIS JOINS,30,Pièce
7422,TRSP GRAMESSA A AKKA+TISSINT,7500,Voyage
7423,POMPE IMMERGIE MAGEC 4SD4/17 2HP 3HP-380V,1541.67,Pièce
7424,CABLE 3X2.5 RVK BORSSAN,14.17,Unité
7425,CABLE 3X1 RVK BORSSAN,6.67,Unité
7426,TUYAUX PE 40 100M 16BAR ASSA,10,Unité
7427,ELECTRODE TURKEY,25,Unité
7428,BOITE JONCTION RCM13,30,Unité
7429,RACCORD MALE 40 TURKY,20.84,Unité
7430,CODE EGALE 40 TURKY,30,Unité
7431,CEINTUR PVC ITALY NOIR REDA,0.75,Unité
7432,BALLON 200L IBAIONDO,2667,Unité
7433,COLLER CPC 40,10,Unité
7434,CLAPET ABATON BRONZE 1 1/4 40,167,Unité
7435,PRESSOSSTA 380V,158.34,Unité
7436,TUBE RECTANGULAIRE 50X30X1.2,162.525,BARRE
7437,CHEVILLE METALIQUE 12X120,5.83,Unité
7438,BAGUETTE R2000 2.5/6013,106.67,PAQUET
7439,DISQUE 125X1.6,12.5,Unité
7440,TUBE RECTANGULAIRE 40X20X1.3 GALVA,103.327,BARRE
7441,PAUMELLE 100X14,10,Unité
7442,PANNEAU ISOLATION LIEGE 4CM,70.8333,Panneau
7444,GOUDRON,15,Kg - Kilogramme
7445,VISSE 50,37.5,PAQUET
7446,DISJONCTEUR DE BRANCHEMENT 4P 30/60A 500MA,0,
7447,MANCHON A4 (4 Bleu 4Rouge 4Vert 4Jaune),0.8,Unité
7448,INTERRUPTEUR DIFFERENTIEL 4P 25A 30MA,450,U
7449,CONTACTEUR 2P 16A,0,
7450,REPARTITEUR 4P 125A 14 TROUS,85,Unité
7451,FLEXIBLE BMAX 20,2,M-Mètre
7452,PRESSE ETOUPE 16,3,Unité
7453,PAPIER ABRASIF 160,2.5,FEUILLE
7454,collerette cuivre 1/2  16,16.6667,Unité
7455,mamlon 3/4 cuivre,12.5,Unité
7456,TERRASSE,32,M²
7457,Armaflex 16,5,M-Mètre
7458,GORGE,15,M²
7459,collerette 3/4  16,20.8333,Unité
7460,baguette cuivre ghlida ,8.33333,Unité
7461,poudre soudage cuivre,25,Unité
7462,"4 HAMAM (ETANCHEITE LEGERE DES SALLES D'EAUX",400,M-Mètre
7463,mamlon 1/2 cuivre,10,Unité
7464,vanne a bille 1/2,41.6667,Unité
7465,bouchon 3/4 F cuivre,13.3333,Unité
7466,bouchon 3/4 M cuivre,13.3333,Unité
7467,monchon cuivre 16 ,5,Unité
7468,coude cuivre 1/2 16 ,13.3333,Unité
7469,grillage enduit galvanise ,12,M-Mètre
7470,INTERRUPTEUR DIFF 4P 32A 30MA HEGGER,340,Unité
7471,DISJONCTEUR PH/N 20A HAGGER,40,Unité
7472,HORLOGE THEBEN 181,310,Unité
7473,CONTACTEUR BATIMENT 2P 16A HAGGER,220,Unité
7474,MANCHON A2 BLEU,0.4,Unité
7475,MANCHON A2 VERT,0.4,Unité
7476,MANCHON A2 ROUGE ,0.4,Unité
7477,MANCHON A2 JAUNE,0.4,Unité
7478,DISQUE A COUPE BETON,79.1667,Unité
7479,IMPRESSION A4 COULEUR AUTOCOLANT,2.08333,Unité
7480,BLANCO STYLO 7ML TURBO REF SB111 576,5,Unité
7481,VIS SPAX 6X100,0.833333,Unité
7482,MICHE 4,8.33333,Unité
7483,EMBOUT AMERICAIN,16.6667,Unité
7484,Montant/Traverse 86mm en 6m gris givré,310,U
7485,ISOGRIS 100,0,
7486,TARGETTE ENCASTRE,20.8333,Unité
7487,TARGETTE ENCASTRE CHROME,20.8333,Unité
7488,TOURNE VIS AMERICAIN,12.5,Unité
7489,"Controle du beton a I’age de 7 et 28 jours en date du : 23/06/2023-(l serie), 15/07/2023 (1 serie), 20/07/2023-(l serie), 29/07/2023 (1 serie), 03/08 2023-(l serie), 04/08/2023 (1 sdrie), 06/08 2023-(l serie),",600,U
7490,Controle de compacite en dale du : 26/07/2023-(4 essais),120,U
7491,DECHET,400,Voyage
7492,VOIL,14373.3,ENS
7493,SITUATION DU: 24/07/2023 AU 11/08/2023,92989.6,ENS
7494,OPERATION,150,Unité
7495,SYNPOW MST C3 5W30,58.26,Unité
7496,GAINE DOUBLE PAROIS 50MM,11.6667,M-Mètre
7497,GAINE DOUBLE PAROIS 110MM,20.8333,M-Mètre
7498,BLOC WC HYLIVRE,1208.33,Unité
7499,RALONGE WC,33.3333,Unité
7500,FLEXIBLE 3/8 1/2 FF,25,Unité
7501,BOLON WC,8.33333,PAQUET
7502,IMPRESSION PLAN 0.95 COULEUR,19,U - Unité
7503,"Cache Rideaux 1,45 m ep 40 fini",305,M-Mètre
7504,"Cache Rideaux 1,05 m ep 40  fini",305,M-Mètre
7505,"Cache Rideaux  2,65 m ep 40 fini",305,M-Mètre
7506,"Cache Rideaux 3,45 m ep 40 fini",305,M-Mètre
7507,"Cache Rideaux 0,85 m ep 40 fini",305,M-Mètre
7508,"Cache Rideaux 0,85 m ep 35 fini",270,M-Mètre
7509,"Cache Rideaux 2,05 m ep 40 fini",305,M-Mètre
7510,SIPHON INOX 15CM,125,Unité
7511,SIPHON INOX 20CM chrome,141.667,Unité
7512,SIPHON CANIVEAU DOUCHE (CANIVEAU L 70CM),1030,Unité
7513,CABLE MTH 2X0.75 ROUGE NOIR,2.08,M-Mètre
7514,FILM ADHESIF REFLECTIVE 150X30ML,3750,Rlx - Rouleau
7515,PRISE DE COURANT 2P+T 16A MOSAIC,0,
7516,PRISE DE COURANT ETANCHE 2P+T 16A MOSAIC,0,
7517,BLOC SECOUR 70LM MOSAIC+ CADRE ,0,
7518,PRISE DE COURANT 2P+T 16A MOSAIC BLANC,31.92,Unité
7519,PRISE DE COURANT ETANCHE 2P+T 16A MOSAIC BLANC,72.46,Unité
7520,BLOC SECOUR 70LM+CADRE,231.77,Unité
7521,PROJECTEUR LED 150W 220BLANC VISOLUX,464.8,Unité
7522,LUMINAIRE PACK 60X60 LED 42W 4000LM - 4000°K,272.55,Unité
7523,PLAFONNIER SIMPLE 24W BLANC CHAUDE,70,Unité
7524,APPLIQUE ETANCHE (APPLIQUE FERRA 2XGU10 DRK-G IP44),181.5,Unité
7525,SPOT LED 18 à 20w 2264lm ,50.5,Unité
7526,SPOT LED ETANCHE 7W à 12W 600LM,37.9,Unité
7527,SPOT LED ETANCHE EXTERIEUR 24W 1986LM 4000°K,0,
7528,FIL TH 2.5 ROUGE,3.18,M-Mètre
7529,FIL TH 2.5 BLEU,3.2,M-Mètre
7530,FIL TH 1.5 BLEU,2,M-Mètre
7531,FIL TH 1.5 ROUGE,2,M-Mètre
7532,REGLETTE SANITAIRE(applique lavabo 1x24W),0,
7533,BOUTON POUSSOIR LUMINEUX MOSAIC BLANC,56.3,Unité
7534,INTERRUPTEUR SIMPLE VA ET VIENT MOSAIC BLANC,0,
7535,PRISE DE COURANT 2P+T 20A ETANCHE MOSAIC BLANC,0,
7536,ISOLBOX 35 (4.5+4.75),350,M-Mètre
7537,TABLEAU 26 MODULE LAP ENCASTRE,35,Unité
7538,Rochcp soudable ep40mm (FARCHI),104.167,M²
7539,PEINTURE LAQUUE 1KG EO 4530,60.8333,Unité
7540,ANTIQUE GOLD 1.20M,208.333,M-Mètre
7541,SITUATION ,599771,ENS
7542,CABLE ARME 4X25MM² +16 TERRE,163,M-Mètre
7543,BOITE JONCTION M12,110.5,Unité
7544,MANCHON CUIVRE 25MM² (MANCHON A SERTIR 25MM),4.84,Unité
7545,SIPHON JIMTEN  32,25,Unité
7546,SIPHON EVIER 40,29.1667,Unité
7547,SILICONE TRANSPARENT,0,
7548,RACCORD UNION MALE PPR 25,79.1667,Unité
7549,ROBINET SCHELL 1/2,50,Unité
7550,FLEXIBLE 1/2 FEMELLE 30CM,20.8333,Unité
7551,FLEXIBLE 3/8 FEMELLE 30CM,25,Unité
7552,PIPE SOUPLE WC,41.6667,Unité
7553,REDUCTION PVC 110/100,10,Unité
7554,BOUCHON POUR TUYAU POLYETHYLENE 63,41.6667,Unité
7555,BOUCHON POUR TUYAU POLYETHYLENE 40,20.8333,Unité
7556,COUDE MALE POLYETHYLENE 40,33.3333,Unité
7557,"VANNE A BILLE F/F 1"" 1/4",125,Unité
7558,RACCORD PPR 40 MALE,141.667,Unité
7559,REDUCTION CUIVRE 3/8 X 1/4 MALE,6.66667,Unité
7560,REDUCTION CUIVRE 3/8 X 1/4 FEMELLE,6.66667,Unité
7561,"RACCORD POLYETHYLENE 63 1"" 1/4 FEMELLE",41.6667,Unité
7562,COULIER PRISE 63 3/4,16.6667,Unité
7563,MITIGEUR DOUCHE GROHE AVEC ACCESSOIRES,583.333,Unité
7564,LAVABO VICTORIA  52 BLANC ROCA,233.333,Unité
7565,EVIER 100X50 PROCHER,600,Unité
7566,MITIGEUR EVIER GROHE 31367001,916.667,Unité
7567,ROBINET LAVABO CLEVER,183.333,Unité
7568,LAVABO ROCA 40CM+FIXATION VICTORIA (lave main 47cm),166.667,Unité
